transaccion_id,usuario_id,banco,timestamp,monto,metodo_pago,categoria_comercio,distrito_home,lat_transaccion,lon_transaccion,distancia_km_home,comercio_nuevo,tx_ultimos_15min,hora_dia,dia_semana,es_fraude
TX_100173,USR_165,BCP,2026-07-11 12:11:05,212.86,Yape,Supermercados,Miraflores,-11.90911,-76.91111,7.57,0,1,12,5,0
TX_100174,USR_269,Interbank,2026-07-12 14:34:05,371.35,Tarjeta de Debito,Otros,Lima,-12.03907,-77.07989,4.65,0,2,14,6,0
TX_100175,USR_144,Banco de la Nacion,2026-06-30 13:35:05,132.34,Tarjeta de Credito,Restaurantes,Los Olivos,-11.95123,-77.04563,3.57,0,3,13,1,0
TX_100176,USR_161,Banco de la Nacion,2026-06-20 07:49:05,34.91,Tarjeta de Debito,Supermercados,Lima,-12.14668,-76.90417,4.04,0,2,7,5,0
TX_100177,USR_233,Interbank,2026-07-05 18:16:05,51.96,Tarjeta de Debito,Restaurantes,Los Olivos,-12.01305,-77.04592,3.15,0,1,18,6,0
TX_100178,USR_383,Banco de la Nacion,2026-06-20 17:45:05,38.22,Tarjeta de Debito,Restaurantes,Santiago de Surco,-11.96418,-76.96146,10.77,0,2,17,5,0
TX_100179,USR_127,BCP,2026-07-13 12:20:05,47.53,Yape,Tecnologia,San Isidro,-12.09576,-77.04931,3.04,0,2,12,0,0
TX_100180,USR_207,BCP,2026-06-27 07:07:05,59.88,Transferencia,Casinos,Los Olivos,-12.13471,-77.02873,10.36,0,2,7,5,0
TX_100181,USR_143,Interbank,2026-07-03 13:51:05,126.5,Tarjeta de Credito,Tecnologia,Santiago de Surco,-12.11102,-77.06174,6.52,0,3,13,4,0
TX_100182,USR_439,Scotiabank,2026-07-06 20:18:05,138.01,Plin,Restaurantes,Miraflores,-12.03954,-76.92874,10.05,1,1,20,0,0
TX_100183,USR_385,BBVA,2026-06-30 20:52:05,88.4,Transferencia,Supermercados,Santiago de Surco,-12.02341,-76.92347,5.67,0,3,20,1,0
TX_100184,USR_430,Scotiabank,2026-07-01 12:42:05,148.34,Yape,Otros,Miraflores,-12.05478,-77.04062,11.46,0,2,12,2,0
TX_100185,USR_227,Banco de la Nacion,2026-06-20 21:33:05,17.76,Tarjeta de Debito,Tecnologia,Los Olivos,-12.04001,-76.93528,3.45,0,3,21,5,0
TX_100186,USR_447,BBVA,2026-06-29 11:52:05,18.78,Plin,Casinos,Miraflores,-12.03244,-77.02835,6.36,0,1,11,0,0
TX_100187,USR_330,Interbank,2026-07-15 19:36:05,33.28,Tarjeta de Credito,Restaurantes,Santiago de Surco,-11.95764,-77.0802,2.59,0,1,19,2,0
TX_100188,USR_289,Interbank,2026-07-13 20:31:05,114.5,Transferencia,Otros,San Isidro,-12.12369,-76.94838,5.44,0,2,20,0,0
TX_100189,USR_324,BBVA,2026-06-24 18:34:05,41.12,Transferencia,Tecnologia,Lima,-11.95776,-76.98071,6.5,0,2,18,2,0
TX_100190,USR_484,BCP,2026-06-30 08:40:05,54.96,Plin,Tecnologia,Lima,-11.97784,-77.04512,6.82,0,3,8,1,0
TX_100191,USR_476,BBVA,2026-07-14 15:30:05,81.7,Yape,Tecnologia,San Isidro,-11.96458,-77.0494,4.77,1,1,15,1,0
TX_100192,USR_382,Banco de la Nacion,2026-06-17 16:45:05,255.59,Tarjeta de Credito,Tecnologia,Lima,-11.96638,-76.90488,1.99,0,1,16,2,0
TX_100193,USR_220,BCP,2026-07-10 21:03:05,7.09,Plin,Otros,Los Olivos,-12.03235,-76.9275,7.3,0,3,21,4,0
TX_100194,USR_215,Interbank,2026-06-18 17:11:05,162.21,Tarjeta de Debito,Supermercados,Los Olivos,-12.09715,-76.93804,5.79,0,1,17,3,0
TX_100195,USR_332,BBVA,2026-07-15 19:49:05,170.79,Tarjeta de Credito,Casinos,Santiago de Surco,-12.01584,-77.0744,2.71,0,2,19,2,0
TX_100196,USR_358,Scotiabank,2026-06-27 00:10:05,245.41,Transferencia,Casinos,Santiago de Surco,-11.9105,-76.94896,11.72,0,2,0,5,0
TX_100197,USR_458,Scotiabank,2026-07-12 02:27:05,409.91,Plin,Restaurantes,Miraflores,-12.00287,-77.05709,12.48,0,3,2,6,0
TX_100198,USR_297,Banco de la Nacion,2026-06-20 21:22:05,8.05,Transferencia,Grifos,Santiago de Surco,-12.14724,-76.90452,9.85,0,3,21,5,0
TX_100199,USR_236,Scotiabank,2026-07-09 20:34:05,30.05,Transferencia,Supermercados,Los Olivos,-12.13507,-77.08958,9.64,0,3,20,3,0
TX_100200,USR_417,BBVA,2026-06-18 10:57:05,330.96,Transferencia,Restaurantes,Santiago de Surco,-11.90178,-77.02957,2.28,0,2,10,3,0
TX_100201,USR_264,BBVA,2026-06-20 00:27:05,97.02,Yape,Restaurantes,Lima,-12.13201,-77.01427,15.85,0,3,0,5,0
TX_100202,USR_324,Scotiabank,2026-06-29 02:51:05,129.72,Transferencia,Tecnologia,Miraflores,-12.13849,-76.93516,5.06,0,1,2,0,0
TX_100203,USR_406,BBVA,2026-07-06 17:34:05,168.16,Tarjeta de Debito,Grifos,Miraflores,-12.06174,-76.94676,2.98,0,3,17,0,0
TX_100204,USR_333,Banco de la Nacion,2026-07-05 13:29:05,175.48,Tarjeta de Debito,Grifos,Los Olivos,-11.90767,-77.025,9.14,0,1,13,6,0
TX_100205,USR_271,BCP,2026-06-30 22:53:05,407.67,Tarjeta de Credito,Supermercados,Santiago de Surco,-12.07033,-76.98689,3.58,0,2,22,1,0
TX_100206,USR_251,Banco de la Nacion,2026-06-29 10:02:05,873.86,Transferencia,Grifos,Lima,-12.04753,-76.93288,6.11,0,1,10,0,0
TX_100207,USR_414,Banco de la Nacion,2026-07-01 20:48:05,196.03,Transferencia,Restaurantes,Santiago de Surco,-11.99148,-77.09636,2.62,0,1,20,2,0
TX_100208,USR_473,BBVA,2026-07-01 15:08:05,55.79,Plin,Grifos,San Isidro,-12.14397,-76.93956,5.67,0,1,15,2,0
TX_100209,USR_259,BCP,2026-07-16 03:10:05,322.73,Yape,Grifos,Santiago de Surco,-11.92556,-76.91062,6.39,0,2,3,3,0
TX_100210,USR_195,BBVA,2026-06-25 16:25:05,12.57,Tarjeta de Credito,Casinos,Los Olivos,-12.02014,-77.09359,5.43,0,1,16,3,0
TX_100211,USR_332,Interbank,2026-07-04 07:51:05,44.42,Transferencia,Restaurantes,Santiago de Surco,-12.0333,-77.09088,1.9,0,1,7,5,0
TX_100212,USR_279,BBVA,2026-06-25 05:50:05,346.52,Plin,Otros,Miraflores,-11.93482,-77.0311,5.76,0,3,5,3,0
TX_100213,USR_212,BBVA,2026-07-02 01:30:05,49.4,Yape,Grifos,Lima,-11.91173,-77.08245,5.63,0,3,1,3,0
TX_100214,USR_417,BBVA,2026-06-25 08:58:05,42.39,Tarjeta de Credito,Grifos,Los Olivos,-12.04414,-77.00414,3.89,0,3,8,3,0
TX_100215,USR_151,BCP,2026-07-13 08:23:05,27.3,Tarjeta de Credito,Tecnologia,San Isidro,-12.10689,-76.95426,11.28,0,1,8,0,0
TX_100216,USR_367,BBVA,2026-06-28 16:15:05,298.97,Transferencia,Grifos,Lima,-11.94607,-76.98662,5.2,0,1,16,6,0
TX_100217,USR_394,BCP,2026-06-22 11:47:05,108.99,Tarjeta de Credito,Grifos,Lima,-12.04918,-77.06071,9.99,0,2,11,0,0
TX_100218,USR_485,Scotiabank,2026-07-15 20:24:05,173.54,Plin,Casinos,Miraflores,-11.91611,-76.96904,2.41,0,1,20,2,1
TX_100219,USR_486,Interbank,2026-06-17 12:08:05,45.98,Tarjeta de Credito,Restaurantes,Miraflores,-11.91253,-76.96303,4.38,0,1,12,2,0
TX_100220,USR_212,BCP,2026-07-02 08:51:05,217.85,Tarjeta de Debito,Supermercados,Miraflores,-12.12129,-76.91351,3.11,0,2,8,3,0
TX_100221,USR_200,Scotiabank,2026-07-01 00:37:05,219.07,Plin,Restaurantes,Los Olivos,-11.91086,-77.07064,5.12,0,1,0,2,0
TX_100222,USR_212,BCP,2026-07-05 19:56:05,61.23,Yape,Tecnologia,Santiago de Surco,-12.05793,-76.96153,2.43,0,2,19,6,0
TX_100223,USR_180,BCP,2026-07-09 16:02:05,84.32,Yape,Restaurantes,Lima,-11.98844,-76.91771,5.39,1,2,16,3,0
TX_100224,USR_286,Interbank,2026-06-28 21:39:05,40.3,Transferencia,Grifos,Santiago de Surco,-12.14131,-76.99969,4.67,0,3,21,6,0
TX_100225,USR_212,Banco de la Nacion,2026-06-18 10:00:05,568.0,Transferencia,Tecnologia,Santiago de Surco,-11.92778,-77.02764,3.55,0,1,10,3,0
TX_100226,USR_101,Banco de la Nacion,2026-07-01 00:08:05,160.6,Tarjeta de Debito,Restaurantes,Miraflores,-11.9896,-77.06585,7.17,0,3,0,2,0
TX_100227,USR_229,BCP,2026-06-24 22:24:05,413.96,Yape,Tecnologia,Santiago de Surco,-11.98911,-76.92664,12.28,0,1,22,2,0
TX_100228,USR_319,BBVA,2026-07-14 09:07:05,59.23,Yape,Supermercados,Lima,-11.92446,-77.02115,3.41,0,3,9,1,0
TX_100229,USR_153,Scotiabank,2026-06-22 06:45:05,233.41,Yape,Restaurantes,Lima,-12.02291,-76.91502,7.89,0,2,6,0,0
TX_100230,USR_442,BBVA,2026-07-03 19:56:05,222.77,Yape,Otros,San Isidro,-12.04737,-76.93045,8.23,1,2,19,4,0
TX_100231,USR_323,BBVA,2026-07-14 12:45:05,181.48,Tarjeta de Credito,Grifos,Los Olivos,-11.93347,-77.02467,5.87,0,2,12,1,1
TX_100232,USR_324,BCP,2026-06-18 01:03:05,510.62,Plin,Tecnologia,Santiago de Surco,-11.96439,-76.98522,10.68,0,2,1,3,1
TX_100233,USR_484,BCP,2026-07-09 12:18:05,80.02,Plin,Otros,Los Olivos,-11.91276,-77.09457,13.02,0,1,12,3,0
TX_100234,USR_225,BCP,2026-06-30 23:04:05,26.01,Tarjeta de Debito,Otros,Los Olivos,-11.91497,-77.04736,4.74,0,1,23,1,0
TX_100235,USR_229,BCP,2026-07-08 06:29:05,172.08,Tarjeta de Credito,Casinos,Los Olivos,-12.05442,-76.95795,7.26,1,3,6,2,0
TX_100236,USR_152,Banco de la Nacion,2026-06-28 19:38:05,201.02,Yape,Tecnologia,Los Olivos,-12.03825,-76.96442,7.37,0,1,19,6,0
TX_100237,USR_271,BCP,2026-07-02 03:41:05,133.37,Yape,Otros,Lima,-12.086,-77.02933,5.08,0,1,3,3,0
TX_100238,USR_317,Banco de la Nacion,2026-07-05 12:25:05,39.76,Transferencia,Casinos,Santiago de Surco,-11.98484,-76.93828,4.36,0,3,12,6,0
TX_100239,USR_259,Banco de la Nacion,2026-06-25 22:29:05,110.31,Transferencia,Otros,San Isidro,-12.05886,-77.05283,11.65,0,2,22,3,0
TX_100240,USR_297,BCP,2026-06-30 14:46:05,61.14,Tarjeta de Debito,Grifos,Los Olivos,-11.95347,-77.00775,8.83,0,3,14,1,0
TX_100241,USR_346,Interbank,2026-06-22 21:02:05,88.65,Yape,Supermercados,San Isidro,-12.11961,-77.00549,2.47,1,3,21,0,0
TX_100242,USR_423,Scotiabank,2026-07-04 19:23:05,160.44,Tarjeta de Debito,Casinos,Lima,-12.1209,-77.03184,2.53,0,2,19,5,0
TX_100243,USR_302,BBVA,2026-07-14 15:36:05,210.1,Tarjeta de Credito,Supermercados,Lima,-12.09889,-76.90907,11.31,0,3,15,1,0
TX_100244,USR_283,Banco de la Nacion,2026-06-20 01:01:05,44.64,Plin,Tecnologia,Miraflores,-12.12893,-76.96066,2.06,1,3,1,5,0
TX_100245,USR_222,Scotiabank,2026-06-28 12:06:05,82.96,Yape,Grifos,Los Olivos,-11.99499,-76.99216,7.64,0,3,12,6,0
TX_100246,USR_354,Interbank,2026-06-24 04:37:05,52.03,Tarjeta de Credito,Casinos,Miraflores,-12.11316,-76.9979,3.59,0,1,4,2,0
TX_100247,USR_393,BBVA,2026-07-03 05:18:05,38.22,Yape,Tecnologia,San Isidro,-12.11001,-77.06814,1.34,0,2,5,4,0
TX_100248,USR_379,BBVA,2026-07-04 13:59:05,234.45,Transferencia,Otros,Santiago de Surco,-12.14644,-77.02556,1.75,0,2,13,5,0
TX_100249,USR_424,Banco de la Nacion,2026-07-14 07:25:05,364.95,Tarjeta de Debito,Restaurantes,Miraflores,-11.95448,-76.96545,4.84,0,3,7,1,0
TX_100250,USR_471,BCP,2026-07-13 13:19:05,74.36,Transferencia,Tecnologia,Lima,-11.94693,-76.91509,2.01,1,1,13,0,0
TX_100251,USR_197,Interbank,2026-07-03 08:27:05,213.71,Plin,Supermercados,Los Olivos,-12.10949,-76.93671,6.74,0,2,8,4,0
TX_100252,USR_297,Banco de la Nacion,2026-07-03 19:16:05,345.95,Transferencia,Grifos,San Isidro,-11.96512,-77.03992,7.22,0,2,19,4,0
TX_100253,USR_494,Interbank,2026-06-27 23:02:05,285.74,Yape,Grifos,Lima,-12.04161,-77.01321,4.84,0,3,23,5,0
TX_100254,USR_339,BCP,2026-07-07 17:36:05,35.28,Transferencia,Tecnologia,Santiago de Surco,-12.0901,-77.08342,8.24,0,3,17,1,0
TX_100255,USR_243,BCP,2026-07-05 11:27:05,474.53,Yape,Otros,Los Olivos,-11.99465,-77.07957,5.8,0,3,11,6,1
TX_100256,USR_196,Banco de la Nacion,2026-07-14 04:52:05,75.9,Plin,Restaurantes,Santiago de Surco,-12.10538,-77.00595,5.3,0,2,4,1,0
TX_100257,USR_300,BCP,2026-07-10 07:45:05,67.15,Transferencia,Supermercados,Santiago de Surco,-11.96078,-76.99396,5.11,0,3,7,4,1
TX_100258,USR_223,Scotiabank,2026-06-24 18:17:05,14.67,Tarjeta de Debito,Tecnologia,Los Olivos,-12.1381,-77.04719,5.31,0,3,18,2,0
TX_100259,USR_286,BBVA,2026-06-29 03:57:05,104.88,Tarjeta de Debito,Tecnologia,Los Olivos,-11.91022,-76.97144,13.11,0,3,3,0,0
TX_100260,USR_425,Banco de la Nacion,2026-07-15 13:21:05,22.31,Tarjeta de Debito,Grifos,Santiago de Surco,-12.13203,-76.95932,7.56,0,1,13,2,0
TX_100261,USR_448,Interbank,2026-07-08 06:36:05,47.86,Transferencia,Supermercados,San Isidro,-12.00514,-77.04018,4.35,0,3,6,2,0
TX_100262,USR_358,Scotiabank,2026-07-05 10:13:05,62.18,Transferencia,Restaurantes,Los Olivos,-11.92445,-76.94832,8.14,0,2,10,6,1
TX_100263,USR_247,Banco de la Nacion,2026-06-18 19:24:05,253.19,Transferencia,Grifos,Lima,-12.14702,-77.05888,4.48,1,3,19,3,0
TX_100264,USR_351,BCP,2026-06-27 07:52:05,317.5,Yape,Tecnologia,Miraflores,-12.02537,-76.99115,2.59,0,2,7,5,0
TX_100265,USR_445,BCP,2026-07-02 20:08:05,59.03,Plin,Grifos,San Isidro,-12.0625,-76.93914,5.68,0,1,20,3,0
TX_100266,USR_246,BCP,2026-07-07 00:46:05,298.53,Tarjeta de Debito,Grifos,Los Olivos,-12.00492,-76.9926,8.34,0,1,0,1,0
TX_100267,USR_247,BCP,2026-07-15 03:46:05,296.98,Yape,Casinos,Los Olivos,-12.09364,-76.91841,4.87,0,3,3,2,0
TX_100268,USR_451,Interbank,2026-07-03 03:21:05,222.0,Tarjeta de Debito,Grifos,San Isidro,-12.13378,-77.0883,10.08,0,2,3,4,0
TX_100269,USR_298,Scotiabank,2026-07-09 17:04:05,28.8,Yape,Otros,Miraflores,-11.99352,-76.98234,4.95,0,3,17,3,0
TX_100270,USR_407,BBVA,2026-06-27 05:30:05,180.83,Transferencia,Grifos,Santiago de Surco,-12.04579,-76.98765,4.64,0,3,5,5,0
TX_100271,USR_227,Interbank,2026-07-16 00:23:05,440.13,Tarjeta de Debito,Otros,Lima,-11.99438,-76.96793,17.81,0,2,0,3,0
TX_100272,USR_138,Interbank,2026-07-14 02:17:05,177.11,Transferencia,Supermercados,Los Olivos,-12.09737,-76.93332,5.74,1,2,2,1,0
TX_100273,USR_437,BBVA,2026-06-21 10:11:05,65.43,Tarjeta de Debito,Grifos,Miraflores,-12.06531,-76.95483,9.04,0,2,10,6,0
TX_100274,USR_459,BBVA,2026-06-24 22:41:05,109.15,Tarjeta de Credito,Restaurantes,Lima,-12.00958,-76.94194,9.04,0,2,22,2,0
TX_100275,USR_228,BCP,2026-07-03 04:29:05,160.65,Yape,Otros,San Isidro,-12.00172,-77.04224,11.42,0,2,4,4,0
TX_100276,USR_366,Interbank,2026-06-20 06:53:05,112.18,Tarjeta de Credito,Otros,Los Olivos,-12.05692,-77.0225,2.11,0,1,6,5,0
TX_100277,USR_250,Banco de la Nacion,2026-07-04 14:25:05,24.17,Yape,Tecnologia,Santiago de Surco,-12.07999,-76.97464,3.98,0,1,14,5,0
TX_100278,USR_397,BBVA,2026-07-09 18:38:05,61.11,Plin,Supermercados,San Isidro,-12.08157,-76.98931,8.54,0,1,18,3,0
TX_100279,USR_198,BBVA,2026-07-07 11:46:05,248.22,Tarjeta de Debito,Grifos,Los Olivos,-12.10633,-76.90778,6.43,0,2,11,1,1
TX_100280,USR_362,Scotiabank,2026-07-07 19:16:05,301.44,Plin,Restaurantes,Miraflores,-12.06865,-77.06263,6.4,0,2,19,1,0
TX_100281,USR_351,Banco de la Nacion,2026-06-18 11:34:05,27.15,Plin,Tecnologia,Lima,-12.10014,-77.02974,3.01,0,2,11,3,0
TX_100282,USR_243,Banco de la Nacion,2026-07-08 22:05:05,461.7,Yape,Supermercados,Lima,-11.99155,-76.98545,4.06,0,3,22,2,1
TX_100283,USR_445,BBVA,2026-07-03 02:03:05,64.81,Tarjeta de Credito,Otros,Los Olivos,-12.00773,-76.92641,6.07,0,1,2,4,0
TX_100284,USR_211,BCP,2026-06-28 18:42:05,167.85,Transferencia,Restaurantes,San Isidro,-12.05435,-76.91413,4.03,0,1,18,6,0
TX_100285,USR_159,Scotiabank,2026-06-19 05:36:05,214.04,Yape,Grifos,Santiago de Surco,-12.06854,-77.03279,3.44,1,3,5,4,1
TX_100286,USR_468,Banco de la Nacion,2026-07-07 18:03:05,255.65,Transferencia,Casinos,Miraflores,-12.0906,-77.08658,2.14,0,3,18,1,0
TX_100287,USR_101,BBVA,2026-07-12 15:38:05,442.12,Plin,Casinos,Los Olivos,-12.01614,-77.01568,2.91,0,1,15,6,0
TX_100288,USR_484,Banco de la Nacion,2026-07-06 04:06:05,61.3,Transferencia,Supermercados,Miraflores,-11.92027,-77.02113,8.56,0,2,4,0,0
TX_100289,USR_403,Scotiabank,2026-06-28 16:09:05,298.33,Tarjeta de Credito,Restaurantes,Lima,-11.97857,-76.9027,7.96,0,1,16,6,0
TX_100290,USR_353,Scotiabank,2026-07-08 08:05:05,26.18,Yape,Tecnologia,Santiago de Surco,-11.9639,-77.01379,1.53,0,2,8,2,0
TX_100291,USR_239,Interbank,2026-06-30 18:49:05,188.14,Tarjeta de Credito,Restaurantes,Miraflores,-11.94141,-77.03886,3.37,0,1,18,1,0
TX_100292,USR_136,BBVA,2026-06-28 16:10:05,208.21,Tarjeta de Credito,Otros,Los Olivos,-12.06209,-77.02692,6.41,0,1,16,6,0
TX_100293,USR_259,Scotiabank,2026-07-11 09:26:05,174.85,Yape,Casinos,Santiago de Surco,-12.13428,-77.02061,4.41,0,3,9,5,1
TX_100294,USR_108,Interbank,2026-06-18 08:02:05,48.62,Tarjeta de Credito,Supermercados,San Isidro,-11.99436,-76.93569,9.31,0,3,8,3,1
TX_100295,USR_332,Interbank,2026-06-20 02:25:05,314.59,Tarjeta de Debito,Grifos,Los Olivos,-12.10283,-77.0838,8.77,0,2,2,5,0
TX_100296,USR_198,Banco de la Nacion,2026-06-26 00:16:05,32.74,Tarjeta de Debito,Restaurantes,Miraflores,-12.00774,-77.0367,10.54,0,2,0,4,0
TX_100297,USR_246,Banco de la Nacion,2026-07-07 17:27:05,13.27,Tarjeta de Debito,Casinos,Santiago de Surco,-11.96512,-76.90674,6.43,0,1,17,1,0
TX_100298,USR_403,Interbank,2026-07-13 02:19:05,194.59,Transferencia,Tecnologia,Los Olivos,-11.95409,-77.06938,4.66,0,3,2,0,0
TX_100299,USR_307,Banco de la Nacion,2026-06-30 09:45:05,101.79,Tarjeta de Credito,Supermercados,Santiago de Surco,-12.07454,-76.95148,6.82,1,2,9,1,0
TX_100300,USR_230,Scotiabank,2026-07-07 15:00:05,288.67,Yape,Grifos,Santiago de Surco,-12.02189,-77.02872,2.16,1,2,15,1,0
TX_100301,USR_251,BCP,2026-07-15 11:23:05,77.53,Yape,Restaurantes,Santiago de Surco,-11.99476,-76.98364,0.69,0,2,11,2,0
TX_100302,USR_153,Scotiabank,2026-06-23 20:56:05,32.64,Transferencia,Tecnologia,Miraflores,-11.94513,-77.08009,0.93,0,1,20,1,0
TX_100303,USR_219,Interbank,2026-06-19 06:18:05,276.59,Yape,Grifos,Los Olivos,-11.95965,-77.03872,5.12,0,2,6,4,0
TX_100304,USR_260,Interbank,2026-07-16 16:33:05,124.41,Tarjeta de Debito,Otros,Lima,-11.90301,-76.99983,3.6,0,2,16,3,0
TX_100305,USR_215,Scotiabank,2026-06-27 08:32:05,36.46,Tarjeta de Credito,Casinos,Lima,-12.14798,-77.05366,2.93,1,3,8,5,0
TX_100306,USR_174,Banco de la Nacion,2026-06-28 03:34:05,196.15,Yape,Otros,Miraflores,-12.04063,-76.99163,6.91,0,3,3,6,0
TX_100307,USR_212,Banco de la Nacion,2026-07-13 11:41:05,112.34,Yape,Casinos,Miraflores,-12.08599,-77.05605,16.31,0,3,11,0,0
TX_100308,USR_203,Interbank,2026-06-19 12:10:05,144.07,Plin,Tecnologia,Santiago de Surco,-12.12003,-76.96998,3.13,1,1,12,4,0
TX_100309,USR_439,BBVA,2026-07-11 01:35:05,97.68,Plin,Otros,Los Olivos,-11.92212,-76.91913,6.29,0,3,1,5,1
TX_100310,USR_353,Banco de la Nacion,2026-06-18 16:29:05,269.66,Plin,Casinos,Los Olivos,-11.90051,-77.0829,2.53,0,3,16,3,0
TX_100311,USR_326,Scotiabank,2026-07-06 12:27:05,270.41,Tarjeta de Credito,Supermercados,San Isidro,-12.10485,-77.05668,11.67,0,3,12,0,0
TX_100312,USR_211,Banco de la Nacion,2026-06-30 12:21:05,190.37,Tarjeta de Debito,Tecnologia,San Isidro,-12.14039,-76.93112,4.15,0,3,12,1,0
TX_100313,USR_198,Scotiabank,2026-07-16 01:39:05,21.71,Tarjeta de Debito,Casinos,Lima,-12.08124,-76.97369,10.26,0,2,1,3,0
TX_100314,USR_252,Interbank,2026-07-13 05:40:05,278.82,Tarjeta de Debito,Restaurantes,San Isidro,-11.94128,-77.08426,4.08,0,1,5,0,0
TX_100315,USR_448,Banco de la Nacion,2026-07-16 15:07:05,171.76,Tarjeta de Credito,Casinos,San Isidro,-12.07653,-77.00273,9.06,0,2,15,3,0
TX_100316,USR_483,Scotiabank,2026-06-26 16:14:05,184.12,Tarjeta de Credito,Otros,Lima,-12.13577,-77.05805,3.43,0,2,16,4,0
TX_100317,USR_465,Interbank,2026-06-29 08:56:05,72.64,Plin,Supermercados,Lima,-12.13688,-77.06018,4.16,1,1,8,0,0
TX_100318,USR_437,BBVA,2026-06-17 11:38:05,322.14,Yape,Grifos,San Isidro,-12.04314,-76.91187,3.27,0,2,11,2,0
TX_100319,USR_293,Scotiabank,2026-06-18 18:16:05,198.85,Transferencia,Grifos,Los Olivos,-11.91704,-76.94769,3.92,0,3,18,3,0
TX_100320,USR_409,BBVA,2026-07-15 14:41:05,22.92,Transferencia,Casinos,San Isidro,-12.07852,-76.96075,9.49,0,1,14,2,0
TX_100321,USR_262,BBVA,2026-06-25 12:59:05,83.58,Yape,Grifos,Santiago de Surco,-12.04321,-77.05221,7.14,0,2,12,3,0
TX_100322,USR_307,BCP,2026-06-25 07:12:05,331.23,Plin,Casinos,Santiago de Surco,-12.12452,-77.07629,5.1,0,2,7,3,0
TX_100323,USR_268,Banco de la Nacion,2026-06-28 06:12:05,12.25,Yape,Supermercados,Santiago de Surco,-12.02661,-76.92583,13.34,0,3,6,6,0
TX_100324,USR_260,Scotiabank,2026-06-18 21:09:05,493.24,Yape,Grifos,Miraflores,-11.97586,-77.09882,5.59,0,2,21,3,1
TX_100325,USR_167,BBVA,2026-06-26 09:21:05,175.52,Transferencia,Otros,Santiago de Surco,-12.08221,-77.02238,13.23,0,2,9,4,0
TX_100326,USR_388,BCP,2026-07-04 08:07:05,154.7,Plin,Otros,Los Olivos,-12.07582,-77.04448,3.31,0,2,8,5,0
TX_100327,USR_497,Interbank,2026-07-08 22:37:05,52.32,Tarjeta de Credito,Restaurantes,Miraflores,-11.93951,-76.98592,10.84,1,1,22,2,0
TX_100328,USR_376,Scotiabank,2026-06-23 05:43:05,47.91,Transferencia,Casinos,Miraflores,-12.14741,-77.0499,0.83,0,1,5,1,0
TX_100329,USR_403,BBVA,2026-06-21 02:21:05,432.25,Tarjeta de Credito,Grifos,Santiago de Surco,-11.99088,-77.03776,6.28,1,2,2,6,0
TX_100330,USR_483,Banco de la Nacion,2026-07-13 14:41:05,58.13,Plin,Otros,San Isidro,-12.05153,-76.92999,5.24,0,2,14,0,0
TX_100331,USR_491,BCP,2026-06-29 01:29:05,229.09,Yape,Supermercados,Lima,-12.0754,-76.97936,6.1,0,3,1,0,0
TX_100332,USR_234,BBVA,2026-06-30 06:21:05,79.91,Tarjeta de Debito,Supermercados,San Isidro,-11.9856,-77.07086,6.35,1,1,6,1,0
TX_100333,USR_294,Banco de la Nacion,2026-06-26 10:33:05,27.49,Tarjeta de Debito,Restaurantes,San Isidro,-11.94133,-76.95471,4.96,0,1,10,4,0
TX_100334,USR_227,BBVA,2026-07-01 05:30:05,6.62,Plin,Supermercados,Miraflores,-12.0104,-77.05851,17.77,0,1,5,2,0
TX_100335,USR_132,Scotiabank,2026-06-22 18:10:05,122.87,Tarjeta de Debito,Supermercados,Miraflores,-12.14223,-77.0134,13.7,0,2,18,0,0
TX_100336,USR_275,Scotiabank,2026-07-07 14:14:05,563.08,Tarjeta de Credito,Grifos,Miraflores,-12.03465,-76.97068,12.77,0,3,14,1,0
TX_100337,USR_470,Scotiabank,2026-07-07 18:51:05,74.1,Tarjeta de Debito,Casinos,Los Olivos,-12.03431,-77.04561,13.91,0,3,18,1,0
TX_100338,USR_474,BCP,2026-06-19 23:32:05,71.29,Plin,Tecnologia,Los Olivos,-12.01405,-77.02318,8.87,0,2,23,4,0
TX_100339,USR_121,Scotiabank,2026-06-19 02:42:05,68.26,Plin,Supermercados,Lima,-11.98226,-76.95317,14.96,0,2,2,4,0
TX_100340,USR_337,Banco de la Nacion,2026-07-04 10:09:05,115.27,Tarjeta de Credito,Supermercados,Miraflores,-12.14517,-76.91242,10.56,0,3,10,5,0
TX_100341,USR_257,BBVA,2026-06-19 11:38:05,92.15,Tarjeta de Debito,Tecnologia,Santiago de Surco,-12.0245,-76.99415,5.19,0,3,11,4,0
TX_100342,USR_137,Interbank,2026-07-08 05:19:05,322.93,Tarjeta de Debito,Supermercados,Miraflores,-12.00292,-77.09801,8.76,0,1,5,2,0
TX_100343,USR_329,Banco de la Nacion,2026-06-18 00:35:05,110.64,Yape,Grifos,Los Olivos,-12.06416,-77.03231,11.03,0,2,0,3,0
TX_100344,USR_464,Banco de la Nacion,2026-06-20 07:14:05,111.32,Transferencia,Grifos,Miraflores,-11.98291,-77.02027,7.9,0,1,7,5,0
TX_100345,USR_150,Scotiabank,2026-07-11 20:48:05,27.34,Plin,Tecnologia,Los Olivos,-12.09296,-77.03217,5.24,0,3,20,5,0
TX_100346,USR_363,BCP,2026-07-05 05:36:05,613.9,Yape,Otros,Miraflores,-12.07066,-77.01275,1.84,0,1,5,6,0
